customer_tweet_id,customer_text,apple_tweet_id,apple_text
123718,@118721 @AppleSupport i bought a song from Little Mix new album but when I go to my library is not even there like I didn’t buy it ?? And also on iTunes is said that I bought a song. what do i do to get the song i paid for? Or at least give me my money back 🙄🙄 https://t.co/9UDcPv1sKI,123717,"@143663 We can help. Check out the section ""Redownload a song, album, or music video"" here: https://t.co/I39AyMJNgb

Let us know if the song appears there. https://t.co/GDrqU22YpT"
123721,@AppleSupport Thanks!!!,123719,"@143664 You’re welcome! If you have any other questions, let us know. We’re available every day from 5 a.m. to 8 p.m. Pacific time."
123723,@AppleSupport hey! how can I update my iphone using cellular data?,123722,@143664 That's a great question! You can only update your iPhone using Wi-Fi or by using iTunes on a computer. This article explains more: https://t.co/ahjigcvFRG
123725,Wow. I am not about to keep playing with @115858. Run me my new phone🗣 cuz y'all still won't let me update after I tried all the troubleshooting steps yall sent me.,123724,@143623 Can you please let us know via DM what happens when you try the update in iTunes? Any screenshots you may have would be a huge help. Thank you. https://t.co/GDrqU22YpT
123728,"@AppleSupport if i buy the WiFi only iPad, can i later add the cellular package to it?",123726,@143665 The Wi-Fi only models do not have the capability to run cellular. You would need to buy a cellular version to have the option to activate later.
123730,I have a loving/hate relationship with my iphone 7. It’s not even 1 year old and the fucking battery sucks. I love iphones but i hate their battery jfc do something @115858,123729,@143666 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
124404,"@AppleSupport I don't have access to another network, this is the message. This network works perfectly fine on every other device connected to it https://t.co/2noUy9NRcr",124406,"@143863 Try a couple of things. 1) Reboot your router. Yes, there may be other devices that are not having issues, but restarting the router can solve a lot. 2) Settings &gt; Wi-Fi tap the Info symbol for the network &amp; then Forget This Network. Reboot the Mac and try again."
124407,@AppleSupport I've done this multiple times now and it still won't connect to the wifi,124408,@143863 Okay. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT
124405,@AppleSupport Version 10.12.5,124403,@143863 Are you having an issue connecting to one specific network or to any Wi-Fi network? Are you getting any kind of error message?
124410,Why the HELL does my MacBook NEVER connect to my good ass internet please help me @115858,124409,"@143863 It's essential for your Mac to work as you expect, and we'll do all we can to help out. Would you mind letting us know the OS version installed on your Mac? From the Apple menu (), choose About This Mac. The version number appears beneath “macOS” or “OS X.”"
124415,"When your IPhone charger breaks, starts leaking blue stuff and your phone is on 5% 🙃🙃🙃 @AppleSupport",124414,@143865 Hi. We are here to help. Send us a DM and we'll take a look into this. https://t.co/GDrqU22YpT
124417,"@AppleSupport hi my iPhone 6S running iOS 11.2 can't send and receieve iMessages or send and receive Facetime calls? I've tried restarting my phone, logging in and out of iMessage, and resetting my network settings but none of that worked...",124416,@143866 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
124419,what the fuck @115858 why the fuck did i have to do a restore on my phone just to get it to accept a charge and now ive lost so much important shit,124418,"@143867 We'll do all we can to help. Follow up with us in DM. Tell us how you restored the device, and the type of data now missing there. https://t.co/GDrqU22YpT"
124424,@AppleSupport Negative,124423,@143869 Thanks for giving that a try. Which apps have you tested sound with? Let us know with a DM. https://t.co/GDrqU22YpT
124426,Updated to iOS 11.1.2 and now i have no sound 👍🏼 @115858 #sickupdatedudes,124425,"@143869 We don't want you to be without any sound on your device. We can definitely look into this further with you. 
Let us know if this helps: https://t.co/4Kux8rhhGX"
124428,"@AppleSupport Is this an auto reply? It didn’t stay frozen, thus no restart needed. It should not be doing this.",124430,@143870 We agree that this isn’t expected behavior and we’ll work through fixing this together. DM us to continue. https://t.co/GDrqU22YpT
124429,@AppleSupport It happened again as I exited an app. Everything is up to date. This time I didn’t have to restart. What’s going on?!? https://t.co/4WoFtAqT96,124427,@143870 We appreciate you getting back to us. Have you tried a normal restart of the device? This simple step can resolve issues like this. This article explains how to do a normal restart: https://t.co/OWRDHWSt4h
124433,"@AppleSupport I was able to lock them unlock the phone . The icons are back to normal. Happened exiting an app, no updates, etc.",124432,"@143870 To confirm, does the issue now appear to be resolved?"
124435,WTF @115858?!? Why are icons #blurry?? #iphone #iPhone7Plus #1stworldproblems https://t.co/feUbHb1m4k,124434,"@143870 We'd be happy to assist today! So the application icons on your device are ""blurry"", did that happen after making any changes or installing something? Have you already tried restarting the device since this issue occurred?"
124437,@AppleSupport Thanks 4 link. Same BT device was smoothly working with iPhone6 with iOS 10. Issue for auto disconnecting only with iPhone7. Using Jabra Boost as bt device.,124436,@143871 Please send us a DM with your iOS version and we will go from there. https://t.co/GDrqU22YpT
61365,@AppleSupport Just upgraded from 6 to iPhone7; but Bluetooth connectivity is a major issue with iOS11. bt device automatically disconnects. Any help?,124438,"@143871 Congratulations on the new iPhone 7! We want to be sure you can use your Bluetooth connection as you'd expect to. 
Let us know if the steps outlined here help you: https://t.co/JMbUWgME3J"
125006,@115858 Good to see we have time for commercials but can't get any help with fixing the new iOS update that is draining my battery.....,125005,@144016 Go ahead and send us a DM with details about your issue so we can look into this with you. Thank you. https://t.co/GDrqU22YpT
125009,"@AppleSupport mate, I lost a song that I buy, I don't know how it happen, can I get it back?",125008,@144017 We'd love to help get your purchased song back with these steps: https://t.co/I39AyMJNgb
125011,"I feel like we never used to see this from @115858. Could be just me, but watch how janky the transition is from an arrow to a straight line https://t.co/EjauiryzvH",125010,"@144018 Thanks for the video. This is normal behavior, but if you'd like to submit feedback about this, we always welcome it here: https://t.co/eTPVYVFyd8

Just reach out again if you need more help and have a good one!"
125013,Machine Gun Kelly - Fuck Life ( News Songs 2017 ) https://t.co/gDKLuDgVia via @126972 @5515. Where is this song at? I can’t find it on @115858 music???? Thanks!!!,125012,@144019 Hey. Thanks for your interest. Check out which Apple Music songs are available in your region with this link: https://t.co/GD3awecJOw
125015,"@115858 is so terrible, I have contacted them about a Apple Watch that got so hot it burnt my arm.... sent them everything they needed. Said hey would get back to me in 24 hrs....that was Sunday....... if it’s a safety issue you would think they would handle this a lil better",125014,@144020 We'd like to better understand what's happening to see how we can help over Twitter. Please DM us more details here: https://t.co/GDrqU22YpT
